GAME_DATE,GAME_NUMBER,DAY_OF_WEEK,VISITING_TEAM,VISITING_LEAGUE,VISITING_GAME_NUMBER,HOME_TEAM,HOME_LEAGUE,HOME_GAME_NUMBER,VISITING_SCORE,HOME_SCORE,OUTS,DAY_NIGHT,COMPLETION_CODE,FORFEIT_CODE,PROTEST_CODE,PARK,ATTENDANCE,LENGTH_MINUTES,VISITING_LINE,HOME_LINE
20180702,0,Mon,BOS,AL,86,WAS,NL,83,4,3,54,N,,,,WAS11,39002,195,030000100,000101010
20180702,0,Mon,CLE,AL,83,KCA,AL,84,9,3,54,N,,,,KAN06,18285,164,002403000,200001000
20180702,0,Mon,ATL,NL,83,NYA,AL,82,5,3,66,N,,,,NYC21,43792,233,00120000002,10101000000
20180702,0,Mon,DET,AL,86,TOR,AL,84,3,2,60,D,,,,TOR02,29575,164,1000010001,0001000010
20180703,0,Tue,SLN,NL,84,ARI,NL,86,2,4,51,N,,,,PHO01,25843,171,020000000,10003000x
20180703,0,Tue,DET,AL,87,CHN,NL,83,3,5,51,D,,,,CHI11,38424,177,200100000,00003011x
20180703,0,Tue,CHA,AL,85,CIN,NL,86,12,8,72,N,,,,CIN09,22742,276,000204011004,400030010000
20180703,0,Tue,SFN,NL,87,COL,NL,86,1,8,51,N,,,,DEN02,48072,171,000000010,20103200x
20180703,0,Tue,PIT,NL,85,LAN,NL,85,3,8,51,N,,,,LOS03,48819,177,010100100,20120300x
20180703,0,Tue,TBA,AL,85,MIA,NL,87,9,6,96,N,,,,MIA02,6259,331,2200000000000005,0200200000000002
20180703,0,Tue,MIN,AL,82,MIL,NL,85,0,2,51,D,,,,MIL06,32375,175,000000000,00002000x
20180703,0,Tue,BAL,AL,84,PHI,NL,83,2,3,51,N,,,,PHI13,28204,165,010100000,00210000x
20180703,0,Tue,BOS,AL,87,WAS,NL,84,11,4,54,N,,,,WAS11,42531,175,030060002,000201001
20180703,0,Tue,CLE,AL,84,KCA,AL,85,6,4,54,N,,,,KAN06,19005,178,200004000,220000000
20180703,0,Tue,ATL,NL,84,NYA,AL,83,5,8,51,N,,,,NYC21,45448,226,000030200,21210002x
20180703,0,Tue,SDN,NL,87,OAK,AL,86,2,6,51,N,,,,OAK01,29925,159,000020000,00000510x
20180703,0,Tue,ANA,AL,86,SEA,AL,86,1,4,51,N,,,,SEA03,38624,147,000100000,30000001x
20180703,0,Tue,HOU,AL,87,TEX,AL,86,5,3,54,N,,,,ARL02,40165,207,203000000,001010010
20180703,0,Tue,NYN,NL,82,TOR,AL,85,6,8,51,N,,,,TOR02,24010,193,220100100,00001052x
20180704,0,Wed,SLN,NL,85,ARI,NL,87,8,4,54,N,,,,PHO01,44072,227,000010520,000200200
20180704,0,Wed,DET,AL,88,CHN,NL,84,2,5,51,D,,,,CHI11,40510,184,101000000,01010120x
20180704,0,Wed,CHA,AL,86,CIN,NL,87,4,7,51,N,,,,CIN09,24442,202,002110000,00060001x
20180704,0,Wed,SFN,NL,88,COL,NL,87,0,1,51,N,,,,DEN02,48158,135,000000000,00000010x
20180704,0,Wed,PIT,NL,86,LAN,NL,86,4,6,51,N,,,,LOS03,53139,203,002000020,10302000x
20180704,0,Wed,TBA,AL,86,MIA,NL,88,0,3,51,D,,,,MIA02,7572,148,000000000,00000201x
20180704,0,Wed,MIN,AL,83,MIL,NL,86,2,3,51,D,,,,MIL06,36700,155,000000101,01000020x
20180704,0,Wed,BAL,AL,85,PHI,NL,84,1,4,51,D,,,,PHI13,30943,175,001000000,00002020x
20180704,0,Wed,BOS,AL,88,WAS,NL,85,3,0,54,D,,,,WAS11,42528,203,000000201,000000000
20180704,0,Wed,CLE,AL,85,KCA,AL,86,3,2,54,N,,,,KAN06,22001,169,210000000,010010000
20180704,0,Wed,ATL,NL,85,NYA,AL,84,2,6,51,D,,,,NYC21,46658,187,000011000,01310010x
20180704,0,Wed,SDN,NL,88,OAK,AL,87,2,4,51,D,,,,OAK01,14408,153,020000000,01100002x
20180704,0,Wed,ANA,AL,87,SEA,AL,87,7,4,54,D,,,,SEA03,39518,213,010212010,020001010
20180704,0,Wed,HOU,AL,88,TEX,AL,87,5,4,60,N,,,,ARL02,43592,213,0003100001,0130000000
20180704,0,Wed,NYN,NL,83,TOR,AL,86,6,3,54,N,,,,TOR02,26038,166,001050000,010101000
20180705,0,Thu,SDN,NL,89,ARI,NL,88,6,3,54,N,,,,PHO01,17982,195,100013100,010000020
20180705,0,Thu,ATL,NL,86,MIL,NL,87,2,7,51,N,,,,MIL06,27557,165,200000000,13000003x
20180705,0,Thu,SLN,NL,86,SFN,NL,89,11,2,54,N,,,,SFO03,38766,155,410004200,000002000
20180705,0,Thu,MIA,NL,89,WAS,NL,86,12,14,51,N,,,,WAS11,24314,195,160200030,00014540x
20180705,0,Thu,TEX,AL,88,DET,AL,89,7,5,54,N,,,,DET05,21248,175,022300000,000301001
20180705,0,Thu,CHA,AL,87,HOU,AL,89,3,4,52,N,,,,HOU03,34955,185,000002010,000020002
20180705,0,Thu,BAL,AL,86,MIN,AL,84,2,5,51,N,,,,MIN04,23895,149,000010100,00210002x
20180705,0,Thu,ANA,AL,88,SEA,AL,88,1,4,51,N,,,,SEA03,32128,202,000100000,00101020x
20180706,0,Fri,SDN,NL,90,ARI,NL,89,1,3,51,N,,,,PHO01,25128,172,001000000,00000201x
20180706,0,Fri,CIN,NL,88,CHN,NL,85,3,2,54,D,,,,CHI11,41434,189,000210000,000010010
20180706,0,Fri,ATL,NL,87,MIL,NL,88,4,5,51,N,,,,MIL06,31452,167,100000300,00500000x
20180706,0,Fri,TBA,AL,87,NYN,NL,84,1,5,53,N,,,,NYC20,24236,163,000010000,001000004
20180706,0,Fri,PHI,NL,85,PIT,NL,87,17,5,54,N,,,,PIT08,24846,270,023002703,102100001
20180706,0,Fri,SLN,NL,87,SFN,NL,90,2,3,51,N,,,,SFO03,37996,146,010000100,01000110x
20180706,0,Fri,MIA,NL,90,WAS,NL,87,2,3,51,N,,,,WAS11,32652,193,001010000,000200001
20180706,0,Fri,LAN,NL,87,ANA,AL,89,2,3,53,N,,,,ANA01,44323,192,000101000,000001002
20180706,0,Fri,OAK,AL,88,CLE,AL,86,4,10,51,N,,,,CLE08,34633,196,110010100,01302040x
20180706,0,Fri,TEX,AL,89,DET,AL,90,1,3,51,N,,,,DET05,27316,125,100000000,02000001x
20180706,0,Fri,CHA,AL,88,HOU,AL,90,4,11,51,N,,,,HOU03,38153,175,000001003,00120017x
20180706,0,Fri,BOS,AL,89,KCA,AL,87,10,5,54,N,,,,KAN06,24673,179,440000011,010000121
20180706,0,Fri,BAL,AL,87,MIN,AL,85,2,6,51,N,,,,MIN04,27570,171,000001100,30030000x
20180706,0,Fri,COL,NL,88,SEA,AL,89,7,1,54,N,,,,SEA03,26554,191,120003001,000001000
20180706,0,Fri,NYA,AL,85,TOR,AL,87,2,6,51,N,,,,TOR02,37254,187,001010000,05000001x
20180707,0,Sat,SDN,NL,91,ARI,NL,90,5,20,51,N,,,,PHO01,27091,203,201100100,53340131x
20180707,0,Sat,CIN,NL,89,CHN,NL,86,7,8,51,D,,,,CHI11,41538,195,203011000,00020114x
20180707,0,Sat,ATL,NL,88,MIL,NL,89,5,1,54,D,,,,MIL06,38813,186,200000030,000000100
20180707,0,Sat,TBA,AL,88,NYN,NL,85,3,0,54,D,,,,NYC20,32986,178,000010011,000000000
20180707,0,Sat,PHI,NL,86,PIT,NL,88,3,2,54,D,,,,PIT08,28150,168,000000300,101000000
20180707,0,Sat,SLN,NL,88,SFN,NL,91,3,2,54,D,,,,SFO03,39606,171,001200000,000001010
20180707,0,Sat,MIA,NL,91,WAS,NL,88,4,18,51,N,,,,WAS11,34364,181,000210100,02017350x
20180707,0,Sat,LAN,NL,88,ANA,AL,90,3,1,54,D,,,,ANA01,44409,198,000020001,000001000
20180707,0,Sat,OAK,AL,89,CLE,AL,87,6,3,66,D,,,,CLE08,33195,229,00000003003,11000100000
20180707,0,Sat,TEX,AL,90,DET,AL,91,2,7,51,D,,,,DET05,29174,188,000001001,70000000x
20180707,0,Sat,CHA,AL,89,HOU,AL,91,6,12,51,D,,,,HOU03,39568,199,000104010,01302213x
20180707,0,Sat,BOS,AL,90,KCA,AL,88,15,4,54,N,,,,KAN06,30347,243,000040317,012010000
20180707,0,Sat,BAL,AL,88,MIN,AL,86,4,5,51,D,,,,MIN04,25974,174,300000001,00003200x
20180707,0,Sat,COL,NL,89,SEA,AL,90,5,1,54,D,,,,SEA03,36104,173,000100301,000010000
20180707,0,Sat,NYA,AL,86,TOR,AL,88,8,5,54,D,,,,TOR02,44352,211,403000001,020101001
20180708,0,Sun,SDN,NL,92,ARI,NL,91,4,3,96,D,,,,PHO01,24869,331,1001010000000001,0021000000000000
20180708,0,Sun,CIN,NL,90,CHN,NL,87,5,6,58,D,,,,CHI11,38655,212,0012100010,0201002001
20180708,0,Sun,ATL,NL,89,MIL,NL,90,3,10,51,D,,,,MIL06,43262,204,000010002,00500014x
20180708,0,Sun,TBA,AL,89,NYN,NL,86,9,0,54,D,,,,NYC20,24653,162,302011020,000000000
20180708,0,Sun,PHI,NL,87,PIT,NL,89,1,4,51,D,,,,PIT08,19542,162,000100000,01030000x
20180708,0,Sun,SLN,NL,89,SFN,NL,92,8,13,51,D,,,,SFO03,38855,227,010210130,00303502x
20180708,0,Sun,MIA,NL,92,WAS,NL,89,10,2,54,D,,,,WAS11,30464,223,030100204,011000000
20180708,0,Sun,LAN,NL,89,ANA,AL,91,3,4,51,N,,,,ANA01,42213,159,030000000,00200110x
20180708,0,Sun,OAK,AL,90,CLE,AL,88,6,0,54,D,,,,CLE08,27125,184,110002110,000000000
20180708,0,Sun,TEX,AL,91,DET,AL,92,3,0,54,D,,,,DET05,22047,168,120000000,000000000
20180708,0,Sun,CHA,AL,90,HOU,AL,92,1,2,51,D,,,,HOU03,41654,148,000000100,00010010x
20180708,0,Sun,BOS,AL,91,KCA,AL,89,7,4,54,D,,,,KAN06,28443,205,001120300,002100001
20180708,0,Sun,BAL,AL,89,MIN,AL,87,1,10,51,D,,,,MIN04,22557,174,000000001,00002800x
20180708,0,Sun,COL,NL,90,SEA,AL,91,4,6,51,D,,,,SEA03,34440,148,100012000,30000300x
20180708,0,Sun,NYA,AL,87,TOR,AL,89,2,1,60,D,,,,TOR02,39866,171,1000000001,0000010000
20180709,0,Mon,MIL,NL,91,MIA,NL,93,3,4,58,N,,,,MIA02,5996,214,0011000100,0001002001
20180709,1,Mon,PHI,NL,88,NYN,NL,87,3,4,57,D,,,,NYC20,0,204,1101000000,1020000001
20180709,2,Mon,PHI,NL,89,NYN,NL,88,3,1,54,N,,,,NYC20,24139,161,000030000,000000001
20180709,0,Mon,WAS,NL,90,PIT,NL,90,3,6,51,N,,,,PIT08,14075,169,010011000,33000000x
20180709,0,Mon,LAN,NL,90,SDN,NL,93,8,2,54,N,,,,SAN02,28110,170,000500120,000000002
20180709,0,Mon,CHN,NL,88,SFN,NL,93,1,2,64,N,,,,SFO03,38024,189,00100000000,00001000001
20180709,1,Mon,NYA,AL,88,BAL,AL,90,4,5,51,D,,,,BAL12,0,175,012001000,00020300x
20180709,2,Mon,NYA,AL,89,BAL,AL,91,10,2,54,N,,,,BAL12,26340,193,100210042,000000020
20180709,0,Mon,TEX,AL,92,BOS,AL,92,0,5,51,N,,,,BOS07,36754,172,000000000,20000003x
20180709,0,Mon,CIN,NL,91,CLE,AL,89,7,5,54,N,,,,CLE08,22561,177,010210102,000100004
20180709,0,Mon,OAK,AL,91,HOU,AL,93,2,0,54,N,,,,HOU03,28301,176,000000110,000000000
20180709,0,Mon,KCA,AL,90,MIN,AL,88,1,3,51,N,,,,MIN04,20199,183,001000000,00000021x
20180709,0,Mon,DET,AL,93,TBA,AL,90,9,10,58,N,,,,STP01,14229,235,0030004200,5020002001
20180710,0,Tue,TOR,AL,90,ATL,NL,90,6,2,54,N,,,,ATL03,31747,178,001000050,000001010
20180710,0,Tue,ARI,NL,92,COL,NL,91,5,3,54,N,,,,DEN02,43405,220,100000400,001010100
20180710,0,Tue,MIL,NL,92,MIA,NL,94,8,4,54,N,,,,MIA02,5624,183,140000012,210100000
20180710,0,Tue,PHI,NL,90,NYN,NL,89,7,3,54,N,,,,NYC20,22416,170,032011000,001000200
20180710,0,Tue,WAS,NL,91,PIT,NL,91,5,1,54,N,,,,PIT08,17103,201,000023000,000000100
20180710,0,Tue,LAN,NL,91,SDN,NL,94,1,4,51,N,,,,SAN02,26272,138,000000001,00004000x
20180710,0,Tue,CHN,NL,89,SFN,NL,94,2,0,54,N,,,,SFO03,39113,163,000000200,000000000
20180710,0,Tue,SEA,AL,92,ANA,AL,92,3,9,51,N,,,,ANA01,33092,190,300000000,12041001x
20180710,0,Tue,NYA,AL,90,BAL,AL,92,5,6,53,N,,,,BAL12,18418,187,000030200,000210201
20180710,0,Tue,TEX,AL,93,BOS,AL,93,4,8,51,N,,,,BOS07,36883,176,010102000,00501110x
20180710,0,Tue,SLN,NL,90,CHA,AL,91,14,2,54,N,,,,CHI12,23245,190,002117021,002000000
20180710,0,Tue,CIN,NL,92,CLE,AL,90,7,4,54,N,,,,CLE08,21908,168,000000007,220000000
20180710,0,Tue,OAK,AL,92,HOU,AL,94,5,6,64,N,,,,HOU03,34585,243,00000000401,11010010002
20180710,0,Tue,KCA,AL,91,MIN,AL,89,9,4,54,N,,,,MIN04,27551,210,140001003,101000002
20180710,0,Tue,DET,AL,94,TBA,AL,91,2,5,51,N,,,,STP01,13478,145,000000002,00500000x
20180711,0,Wed,TOR,AL,91,ATL,NL,91,5,9,51,N,,,,ATL03,27839,178,000000500,06000102x
20180711,0,Wed,ARI,NL,93,COL,NL,92,2,19,51,N,,,,DEN02,33919,185,100001000,54361000x
20180711,0,Wed,MIL,NL,93,MIA,NL,95,4,5,70,N,,,,MIA02,5265,263,101000020000,000301000001
20180711,0,Wed,PHI,NL,91,NYN,NL,90,0,3,59,N,,,,NYC20,22137,187,0000000000,0000000003
20180711,0,Wed,WAS,NL,92,PIT,NL,92,0,2,51,D,,,,PIT08,21083,154,000000000,00200000x
20180711,0,Wed,LAN,NL,92,SDN,NL,95,4,2,54,N,,,,SAN02,26448,198,003000010,100000100
20180711,0,Wed,CHN,NL,90,SFN,NL,95,4,5,77,D,,,,SFO03,41099,270,0010201000000,4000000000001
20180711,0,Wed,SEA,AL,93,ANA,AL,93,3,0,54,N,,,,ANA01,35591,160,001200000,000000000
20180711,0,Wed,NYA,AL,91,BAL,AL,93,9,0,54,N,,,,BAL12,17808,202,005001111,000000000
20180711,0,Wed,TEX,AL,94,BOS,AL,94,2,4,51,N,,,,BOS07,36920,178,000000020,01003000x
20180711,0,Wed,SLN,NL,91,CHA,AL,92,0,4,51,N,,,,CHI12,26319,166,000000000,00001021x
20180711,0,Wed,CIN,NL,93,CLE,AL,91,4,19,51,N,,,,CLE08,22215,211,000011020,20960020x
20180711,0,Wed,OAK,AL,93,HOU,AL,95,8,3,54,N,,,,HOU03,41119,193,300301001,000210000
20180711,0,Wed,KCA,AL,92,MIN,AL,90,5,8,51,D,,,,MIN04,26708,199,301000001,02030300x
20180711,0,Wed,DET,AL,95,TBA,AL,92,2,4,51,D,,,,STP01,13922,160,000200000,00100030x
20180712,0,Thu,ARI,NL,94,COL,NL,93,1,5,51,D,,,,DEN02,41410,197,100000000,00000320x
20180712,0,Thu,WAS,NL,93,NYN,NL,91,5,4,54,N,,,,NYC20,28120,168,201000200,100100110
20180712,0,Thu,MIL,NL,94,PIT,NL,93,3,6,51,N,,,,PIT08,17858,180,000100002,01010310x
20180712,0,Thu,LAN,NL,93,SDN,NL,96,3,2,54,N,,,,SAN02,29595,194,000000300,000000200
20180712,0,Thu,SEA,AL,94,ANA,AL,94,2,11,51,N,,,,ANA01,44027,182,100000001,31001402x
20180712,0,Thu,PHI,NL,92,BAL,AL,94,5,4,54,N,,,,BAL12,20100,184,002201000,000001300
20180712,0,Thu,TOR,AL,92,BOS,AL,95,4,6,51,N,,,,BOS07,37182,199,200000110,00050010x
20180712,0,Thu,NYA,AL,92,CLE,AL,92,7,4,54,N,,,,CLE08,31267,187,002200021,201010000
20180712,0,Thu,OAK,AL,94,HOU,AL,96,6,4,54,D,,,,HOU03,38900,201,000030030,002200000
20180712,0,Thu,TBA,AL,93,MIN,AL,91,1,5,51,N,,,,MIN04,25281,170,000000010,01200020x
20180713,0,Fri,ARI,NL,95,ATL,NL,92,2,1,54,N,,,,ATL03,42130,185,000001100,100000000
20180713,0,Fri,SEA,AL,95,COL,NL,94,7,10,51,N,,,,DEN02,38126,199,200100400,11204200x
20180713,0,Fri,ANA,AL,95,LAN,NL,94,2,3,51,N,,,,LOS03,53368,193,001010000,10000020x
20180713,0,Fri,PHI,NL,93,MIA,NL,96,2,0,54,N,,,,MIA02,8090,154,010000001,000000000
20180713,0,Fri,WAS,NL,94,NYN,NL,92,2,4,51,N,,,,NYC20,26558,173,001000010,31000000x
20180713,0,Fri,MIL,NL,95,PIT,NL,94,3,7,51,N,,,,PIT08,21431,168,001001100,30210001x
20180713,0,Fri,CHN,NL,91,SDN,NL,97,5,4,60,N,,,,SAN02,38988,209,0200100011,1200000100
20180713,0,Fri,OAK,AL,95,SFN,NL,96,1,7,51,N,,,,SFO03,41751,196,000010000,00010150x
20180713,0,Fri,CIN,NL,94,SLN,NL,92,9,1,54,N,,,,STL10,45891,194,201000510,100000000
20180713,0,Fri,TEX,AL,95,BAL,AL,95,5,4,54,N,,,,BAL12,17348,188,000010400,000010300
20180713,0,Fri,TOR,AL,93,BOS,AL,96,13,7,54,N,,,,BOS07,37018,223,035000032,150100000
20180713,0,Fri,KCA,AL,93,CHA,AL,93,6,9,51,N,,,,CHI12,19361,214,002000220,30200202x
20180713,0,Fri,NYA,AL,93,CLE,AL,93,5,6,51,N,,,,CLE08,35078,179,000030011,13002000x
20180713,0,Fri,DET,AL,96,HOU,AL,97,0,3,51,N,,,,HOU03,38843,164,000000000,20100000x
20180713,0,Fri,TBA,AL,94,MIN,AL,92,8,11,51,N,,,,MIN04,28756,203,001141001,40400210x
20180714,0,Sat,ARI,NL,96,ATL,NL,93,3,0,54,D,,,,ATL03,40862,173,100101000,000000000
20180714,0,Sat,SEA,AL,96,COL,NL,95,1,4,51,N,,,,DEN02,47789,170,000000010,02002000x
20180714,0,Sat,ANA,AL,96,LAN,NL,95,5,4,60,D,,,,LOS03,53797,227,1200001001,0200100010
20180714,0,Sat,PHI,NL,94,MIA,NL,97,0,2,51,D,,,,MIA02,14793,180,000000000,20000000x
20180714,0,Sat,WAS,NL,95,NYN,NL,93,4,7,51,D,,,,NYC20,30438,168,000001030,03004000x
20180714,1,Sat,MIL,NL,96,PIT,NL,95,1,2,51,D,,,,PIT08,0,183,000010000,20000000x
20180714,2,Sat,MIL,NL,97,PIT,NL,96,2,6,51,D,,,,PIT08,24474,178,000000002,00100113x
20180714,0,Sat,CHN,NL,92,SDN,NL,98,11,6,54,N,,,,SAN02,38837,193,010220033,200000202
20180714,0,Sat,OAK,AL,96,SFN,NL,97,4,3,54,N,,,,SFO03,41970,190,011000200,010200000
20180714,0,Sat,CIN,NL,95,SLN,NL,93,8,2,54,D,,,,STL10,44668,187,000001421,100100000
20180714,0,Sat,TEX,AL,96,BAL,AL,96,0,1,51,N,,,,BAL12,38328,165,000000000,00000100x
20180714,0,Sat,TOR,AL,94,BOS,AL,97,2,6,58,D,,,,BOS07,36390,212,0000002000,0001000014
20180714,0,Sat,KCA,AL,94,CHA,AL,94,5,0,54,D,,,,CHI12,20159,167,200010020,000000000
20180714,0,Sat,NYA,AL,94,CLE,AL,94,5,4,54,N,,,,CLE08,35353,190,300001100,101002000
20180714,0,Sat,DET,AL,97,HOU,AL,98,1,9,51,D,,,,HOU03,40405,162,000001000,22102020x
20180714,0,Sat,TBA,AL,95,MIN,AL,93,19,6,54,D,,,,MIN04,25094,225,000400555,010014000
20180715,0,Sun,ARI,NL,97,ATL,NL,94,1,5,51,D,,,,ATL03,27323,162,000000010,00400010x
20180715,0,Sun,SEA,AL,97,COL,NL,96,3,4,51,D,,,,DEN02,35630,191,200000100,002000101
20180715,0,Sun,ANA,AL,97,LAN,NL,96,3,5,51,D,,,,LOS03,47871,190,000300000,03000011x
20180715,0,Sun,PHI,NL,95,MIA,NL,98,5,10,51,D,,,,MIA02,8829,178,000500000,00008002x
20180715,0,Sun,WAS,NL,96,NYN,NL,94,6,1,54,D,,,,NYC20,26572,174,010000500,010000000
20180715,0,Sun,MIL,NL,98,PIT,NL,97,6,7,59,D,,,,PIT08,17583,205,0100010301,0020000122
20180715,0,Sun,CHN,NL,93,SDN,NL,99,7,4,54,D,,,,SAN02,37672,204,320101000,000102100
20180715,0,Sun,OAK,AL,97,SFN,NL,98,6,2,54,D,,,,SFO03,42098,164,000401001,010001000
20180715,0,Sun,CIN,NL,96,SLN,NL,94,4,6,51,D,,,,STL10,45808,173,000300001,11040000x
20180715,0,Sun,TEX,AL,97,BAL,AL,97,5,6,51,D,,,,BAL12,18754,182,400000100,10500000x
20180715,0,Sun,TOR,AL,95,BOS,AL,98,2,5,51,D,,,,BOS07,36940,192,002000000,20002100x
20180715,0,Sun,KCA,AL,95,CHA,AL,95,1,10,51,D,,,,CHI12,23434,159,000000010,20205100x
20180715,0,Sun,NYA,AL,95,CLE,AL,95,2,5,51,D,,,,CLE08,32644,172,001100000,00020003x
20180715,0,Sun,DET,AL,98,HOU,AL,99,6,3,54,D,,,,HOU03,39455,148,030012000,010100001
20180715,0,Sun,TBA,AL,96,MIN,AL,94,7,11,58,D,,,,MIN04,25561,278,0300100210,0100004204
20180719,0,Thu,SLN,NL,95,CHN,NL,94,6,9,51,N,,,,CHI11,41406,209,110011011,00105012x
20180720,0,Fri,COL,NL,97,ARI,NL,98,11,10,54,N,,,,PHO01,29546,242,200120600,302012011
20180720,0,Fri,SLN,NL,96,CHN,NL,95,18,5,54,D,,,,CHI11,41077,234,140703120,010000310
20180720,0,Fri,PIT,NL,98,CIN,NL,97,12,1,54,N,,,,CIN09,20726,207,000204141,000001000
20180720,0,Fri,LAN,NL,97,MIL,NL,99,6,4,54,N,,,,MIL06,36812,187,001000203,000010012
20180720,0,Fri,SDN,NL,100,PHI,NL,96,5,11,51,N,,,,PHI13,30034,195,400100000,16000004x
20180720,0,Fri,ATL,NL,95,WAS,NL,97,8,5,54,N,,,,WAS11,41008,177,200131010,101010020
20180720,0,Fri,HOU,AL,100,ANA,AL,98,3,1,54,N,,,,ANA01,42422,167,111000000,000000010
20180720,0,Fri,BOS,AL,99,DET,AL,99,1,0,54,N,,,,DET05,33817,211,100000000,000000000
20180720,0,Fri,MIN,AL,95,KCA,AL,96,5,6,51,N,,,,KAN06,27719,188,000100013,20010120x
20180720,0,Fri,NYN,NL,95,NYA,AL,96,7,5,54,N,,,,NYC21,47175,226,301020001,001002020
20180720,0,Fri,SFN,NL,99,OAK,AL,98,5,1,54,N,,,,OAK01,45606,167,000110120,010000000
20180720,0,Fri,CHA,AL,96,SEA,AL,98,1,3,51,N,,,,SEA03,43331,157,100000000,10010001x
20180720,0,Fri,MIA,NL,99,TBA,AL,97,6,5,54,N,,,,STP01,13248,174,001000500,100000004
20180720,0,Fri,CLE,AL,96,TEX,AL,98,9,8,66,N,,,,ARL02,28253,288,03000310101,12001020200
20180720,0,Fri,BAL,AL,98,TOR,AL,96,7,8,59,N,,,,TOR02,31115,181,0000200230,0010402001
20180721,0,Sat,COL,NL,98,ARI,NL,99,6,5,54,N,,,,PHO01,43340,201,000022110,000310100
20180721,1,Sat,SLN,NL,97,CHN,NL,96,2,7,51,D,,,,CHI11,41004,193,001000100,10002040x
20180721,2,Sat,SLN,NL,98,CHN,NL,97,6,3,54,N,,,,CHI11,41244,218,100000113,000003000
20180721,0,Sat,PIT,NL,99,CIN,NL,98,6,2,54,N,,,,CIN09,23244,161,001112010,000000200
20180721,0,Sat,LAN,NL,98,MIL,NL,100,2,4,51,N,,,,MIL06,36242,195,200000000,01000300x
20180721,0,Sat,HOU,AL,101,ANA,AL,99,7,0,54,D,,,,ANA01,44264,200,001105000,000000000
20180721,0,Sat,BOS,AL,100,DET,AL,100,0,5,51,N,,,,DET05,31682,147,000000000,02000300x
20180721,0,Sat,MIN,AL,96,KCA,AL,97,2,4,51,N,,,,KAN06,22159,191,100000010,20100001x
20180721,0,Sat,NYN,NL,96,NYA,AL,97,6,7,51,D,,,,NYC21,47102,181,010002003,00040111x
20180721,0,Sat,SFN,NL,100,OAK,AL,99,3,4,65,N,,,,OAK01,56310,244,00010010100,00003000001
20180721,0,Sat,CHA,AL,97,SEA,AL,99,5,0,54,N,,,,SEA03,38186,148,000400001,000000000
20180721,0,Sat,MIA,NL,100,TBA,AL,98,3,2,54,N,,,,STP01,13808,168,000200100,000100001
20180721,0,Sat,CLE,AL,97,TEX,AL,99,16,3,54,N,,,,ARL02,31532,191,000063124,000000210
20180721,0,Sat,BAL,AL,99,TOR,AL,97,1,4,51,D,,,,TOR02,35912,150,100000000,00031000x
20180722,0,Sun,COL,NL,99,ARI,NL,100,1,6,51,D,,,,PHO01,32985,165,000010000,10020300x
20180722,0,Sun,SLN,NL,99,CHN,NL,98,2,7,51,D,,,,CHI11,39737,185,100100000,00020113x
20180722,0,Sun,PIT,NL,100,CIN,NL,99,9,2,54,D,,,,CIN09,23615,166,240201000,000000200
20180722,0,Sun,LAN,NL,99,MIL,NL,101,11,2,54,D,,,,MIL06,38249,179,051050000,200000000
20180722,1,Sun,SDN,NL,101,PHI,NL,97,10,2,54,D,,,,PHI13,29392,190,301003003,100010000
20180722,2,Sun,SDN,NL,102,PHI,NL,98,0,5,51,N,,,,PHI13,25054,161,000000000,00010040x
20180722,0,Sun,ATL,NL,96,WAS,NL,98,2,6,51,D,,,,WAS11,39063,206,010100000,30000111x
20180722,0,Sun,HOU,AL,102,ANA,AL,100,5,14,51,D,,,,ANA01,35298,221,010000220,02210171x
20180722,0,Sun,BOS,AL,101,DET,AL,101,9,1,54,D,,,,DET05,25012,175,020400300,000000100
20180722,0,Sun,MIN,AL,97,KCA,AL,98,3,5,51,D,,,,KAN06,18107,155,000200010,00002030x
20180722,0,Sun,SFN,NL,101,OAK,AL,100,5,6,59,D,,,,OAK01,44374,199,0000103100,2001010101
20180722,0,Sun,CHA,AL,98,SEA,AL,100,2,8,51,D,,,,SEA03,38207,173,000002000,50000003x
20180722,0,Sun,MIA,NL,101,TBA,AL,99,4,6,53,D,,,,STP01,11828,184,040000000,010000005
20180722,0,Sun,CLE,AL,98,TEX,AL,100,0,5,51,D,,,,ARL02,21829,153,000000000,00101003x
20180722,0,Sun,BAL,AL,100,TOR,AL,98,4,5,51,D,,,,TOR02,39021,174,000011020,00010004x
20180723,0,Mon,ARI,NL,101,CHN,NL,99,7,1,54,N,,,,CHI11,40859,175,510000010,000001000
20180723,0,Mon,SLN,NL,100,CIN,NL,100,1,2,53,N,,,,CIN09,17518,168,000001000,000000002
20180723,0,Mon,ATL,NL,97,MIA,NL,102,12,1,54,N,,,,MIA02,8259,168,212002212,010000000
20180723,0,Mon,WAS,NL,99,MIL,NL,102,1,6,51,N,,,,MIL06,26073,200,010000000,01020300x
20180723,0,Mon,SDN,NL,103,NYN,NL,97,3,2,54,N,,,,NYC20,21731,177,000021000,001001000
20180723,0,Mon,LAN,NL,100,PHI,NL,99,7,6,54,N,,,,PHI13,33753,223,210100102,010040001
20180723,0,Mon,CHA,AL,99,ANA,AL,101,5,3,54,N,,,,ANA01,35285,216,100013000,002100000
20180723,0,Mon,BOS,AL,102,BAL,AL,101,5,3,54,N,,,,BAL12,16885,174,010040000,000000021
